sample_id	original_column	file_project	platform	source_file	missing_fraction
TARGET-30-PAPZYP-01A	TARGET-30-PAPZYP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARURB-01A	TARGET-30-PARURB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVFD-01A	TARGET-30-PAPVFD-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATNKP-02A	TARGET-30-PATNKP-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATDXC-01A	TARGET-30-PATDXC-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENK-11A	TARGET-00-NAAENK-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASKJX-01A	TARGET-30-PASKJX-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPZFW-01A	TARGET-30-PAPZFW-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASZKE-01A	TARGET-30-PASZKE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARCWT-01A	TARGET-30-PARCWT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARRBU-01A	TARGET-30-PARRBU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPUTN-01A	TARGET-30-PAPUTN-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTFZ-01A	TARGET-30-PAPTFZ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMZSH-01A	TARGET-30-PAMZSH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPKWN-01A	TARGET-30-PAPKWN-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASDZJ-01A	TARGET-30-PASDZJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALVVH-01A	TARGET-30-PALVVH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARDUJ-01A	TARGET-30-PARDUJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATFCY-01A	TARGET-30-PATFCY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMYCE-01A	TARGET-30-PAMYCE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAKZRH-01A	TARGET-30-PAKZRH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMNLH-01A	TARGET-30-PAMNLH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLA-01A	TARGET-30-PAPTLA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASMNT-01A	TARGET-30-PASMNT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMLNB-01A	TARGET-30-PAMLNB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANRHJ-01A	TARGET-30-PANRHJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASEGA-01A	TARGET-30-PASEGA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARYNK-01A	TARGET-30-PARYNK-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASWIJ-01A	TARGET-30-PASWIJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMZMG-01A	TARGET-30-PAMZMG-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIFXV-01A	TARGET-30-PAIFXV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATBMM-01A	TARGET-30-PATBMM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALKKV-01A	TARGET-30-PALKKV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALUDH-01A	TARGET-30-PALUDH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPBJE-01A	TARGET-30-PAPBJE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGAP-01A	TARGET-30-PASGAP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPZYZ-01A	TARGET-30-PAPZYZ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATYIL-02A	TARGET-30-PATYIL-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARHAM-01A	TARGET-30-PARHAM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTMM-01A	TARGET-30-PAPTMM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANXJL-01A	TARGET-30-PANXJL-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASAZJ-01A	TARGET-30-PASAZJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARDYU-01A	TARGET-30-PARDYU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANBMJ-01A	TARGET-30-PANBMJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARBLH-01A	TARGET-30-PARBLH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGAP-02A	TARGET-30-PASGAP-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARNNC-01A	TARGET-30-PARNNC-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARASL-01A	TARGET-30-PARASL-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANUKV-01A	TARGET-30-PANUKV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNZU-01A	TARGET-30-PASNZU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARBGP-01A	TARGET-30-PARBGP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASHFA-01A	TARGET-30-PASHFA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASCTR-01A	TARGET-30-PASCTR-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANWRR-01A	TARGET-30-PANWRR-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMCXF-01A	TARGET-30-PAMCXF-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTDH-01A	TARGET-30-PAPTDH-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSRJ-01A	TARGET-30-PARSRJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIPGU-01A	TARGET-30-PAIPGU-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMZGT-01A	TARGET-30-PAMZGT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASUML-01A	TARGET-30-PASUML-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATHKB-01A	TARGET-30-PATHKB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARUXY-01A	TARGET-30-PARUXY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARDVT-01A	TARGET-30-PARDVT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASYLD-01A	TARGET-30-PASYLD-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIXFZ-01A	TARGET-30-PAIXFZ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASPBZ-01A	TARGET-30-PASPBZ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASCFC-01A	TARGET-30-PASCFC-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASYPX-01A	TARGET-30-PASYPX-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATHVK-01A	TARGET-30-PATHVK-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANYGR-01A	TARGET-30-PANYGR-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASWYR-01A	TARGET-30-PASWYR-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARNCW-01A	TARGET-30-PARNCW-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANKFE-01A	TARGET-30-PANKFE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARNEE-01A	TARGET-30-PARNEE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPUWY-01A	TARGET-30-PAPUWY-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASXRG-01A	TARGET-30-PASXRG-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIVHE-01A	TARGET-30-PAIVHE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASFGG-01A	TARGET-30-PASFGG-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARBAJ-02A	TARGET-30-PARBAJ-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARAHE-01A	TARGET-30-PARAHE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARXLM-01A	TARGET-30-PARXLM-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAISNS-01A	TARGET-30-PAISNS-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAEPE-11A	TARGET-00-NAAEPE-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALLJJ-01A	TARGET-30-PALLJJ-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENI-11A	TARGET-00-NAAENI-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVEB-01A	TARGET-30-PAPVEB-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENJ-11A	TARGET-00-NAAENJ-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASTCN-01A	TARGET-30-PASTCN-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANLET-01A	TARGET-30-PANLET-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENG-11A	TARGET-00-NAAENG-11A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATGWT-01A	TARGET-30-PATGWT-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARZHA-01A	TARGET-30-PARZHA-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARKGJ-01A_1	TARGET-30-PARKGJ-01A_1.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALEAC-01A	TARGET-30-PALEAC-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATEPF-01A	TARGET-30-PATEPF-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPHPE-01A	TARGET-30-PAPHPE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARHAM-02A	TARGET-30-PARHAM-02A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAKGCI-01A	TARGET-30-PAKGCI-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARETE-01A	TARGET-30-PARETE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPEAV-01A	TARGET-30-PAPEAV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARGUX-01A	TARGET-30-PARGUX-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMAFV-01A	TARGET-30-PAMAFV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASXGP-01A	TARGET-30-PASXGP-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALFSE-01A	TARGET-30-PALFSE-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAKHAV-01A	TARGET-30-PAKHAV-01A.Ave_Beta	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPSEI-01A.Detection.Pval	TARGET-30-PAPSEI-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASUYG-01A.Detection.Pval	TARGET-30-PASUYG-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTAN-01A.Detection.Pval	TARGET-30-PAPTAN-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARACM-01A.Detection.Pval	TARGET-30-PARACM-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVXS-01A.Detection.Pval	TARGET-30-PAPVXS-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMMXF-01A.Detection.Pval	TARGET-30-PAMMXF-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASTKC-01A.Detection.Pval	TARGET-30-PASTKC-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARHYL-01A.Detection.Pval	TARGET-30-PARHYL-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALBFW-01A.Detection.Pval	TARGET-30-PALBFW-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASJYB-01A.Detection.Pval	TARGET-30-PASJYB-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPUJU-01A.Detection.Pval	TARGET-30-PAPUJU-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAMZMJ-01A.Detection.Pval	TARGET-30-PAMZMJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGUT-01A.Detection.Pval	TARGET-30-PASGUT-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNPG-01A.Detection.Pval	TARGET-30-PASNPG-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANRVJ-01A.Detection.Pval	TARGET-30-PANRVJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASMDM-01A.Detection.Pval	TARGET-30-PASMDM-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASGPY-01A.Detection.Pval	TARGET-30-PASGPY-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASWFB-01A.Detection.Pval	TARGET-30-PASWFB-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENN-11A.Detection.Pval	TARGET-00-NAAENN-11A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPVEB-04A.Detection.Pval	TARGET-30-PAPVEB-04A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAIVMJ-01A.Detection.Pval	TARGET-30-PAIVMJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATYIL-01A.Detection.Pval	TARGET-30-PATYIL-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSHT-01A.Detection.Pval	TARGET-30-PARSHT-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSBI-01A.Detection.Pval	TARGET-30-PARSBI-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANNMS-01A.Detection.Pval	TARGET-30-PANNMS-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASXIE-01A.Detection.Pval	TARGET-30-PASXIE-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASREY-01A.Detection.Pval	TARGET-30-PASREY-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASHFA-02A.Detection.Pval	TARGET-30-PASHFA-02A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPEFE-01A.Detection.Pval	TARGET-30-PAPEFE-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNEF-01A.Detection.Pval	TARGET-30-PASNEF-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALXTB-01A.Detection.Pval	TARGET-30-PALXTB-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARVLK-01A.Detection.Pval	TARGET-30-PARVLK-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALKXJ-01A.Detection.Pval	TARGET-30-PALKXJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLY-01A.Detection.Pval	TARGET-30-PAPTLY-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARSEA-01A.Detection.Pval	TARGET-30-PARSEA-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARGDJ-01A.Detection.Pval	TARGET-30-PARGDJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATDWN-01A.Detection.Pval	TARGET-30-PATDWN-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PATGLU-01A.Detection.Pval	TARGET-30-PATGLU-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PANUIF-01A.Detection.Pval	TARGET-30-PANUIF-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARZCJ-01A.Detection.Pval	TARGET-30-PARZCJ-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASNPG-02A.Detection.Pval	TARGET-30-PASNPG-02A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASATK-01A.Detection.Pval	TARGET-30-PASATK-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-00-NAAENF-11A.Detection.Pval	TARGET-00-NAAENF-11A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARGKK-01A.Detection.Pval	TARGET-30-PARGKK-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARAMT-01A.Detection.Pval	TARGET-30-PARAMT-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARIRD-01A.Detection.Pval	TARGET-30-PARIRD-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PARZIP-01A.Detection.Pval	TARGET-30-PARZIP-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASVRU-01A.Detection.Pval	TARGET-30-PASVRU-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPCTS-01A.Detection.Pval	TARGET-30-PAPCTS-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALETP-01A.Detection.Pval	TARGET-30-PALETP-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PALRIA-01A.Detection.Pval	TARGET-30-PALRIA-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAKINP-01A.Detection.Pval	TARGET-30-PAKINP-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PASCLP-01A.Detection.Pval	TARGET-30-PASCLP-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
TARGET-30-PAPTLD-01A.Detection.Pval	TARGET-30-PAPTLD-01A.Detection.Pval	TARGET-NBL	450K	idat_sample_sheet_TARGET-NBL__450k_beta.txt	0.0
